"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","164","195","110","92","136","300","303","303","0.47"
"J","uss","2","1979","142","101","282","92","92","92","303","303","303","0.68"
"J","uss","2","1980","157","134","191","99","92","112","283","264","303","0.53"
"J","uss","2","1981","156","142","169","99","92","111","297","278","303","0.59"
"J","uss","2","1982","163","154","172","117","92","133","256","236","303","0.4"
"J","uss","2","1983","197","183","210","115","92","147","267","240","288","0.4"
"J","uss","2","1984","212","174","274","155","146","165","292","278","303","0.32"
"J","uss","2","1985","222","124","274","100","92","126","293","270","303","0.5"
"J","uss","2","1986","208","149","253","126","109","141","269","259","281","0.35"
"J","uss","2","1987","187","162","221","132","125","139","282","269","303","0.47"
"J","uss","2","1988","144","122","162","95","92","102","301","294","303","0.65"
"J","uss","2","1989","159","116","234","95","92","101","270","258","283","0.55"
"J","uss","2","1990","123","102","150","92","92","92","272","264","280","0.74"
"J","uss","2","1991","178","155","200","120","92","139","232","220","247","0.47"
"J","uss","2","1992","266","241","292","207","92","244","299","284","303","0.33"
"J","uss","2","1993","255","232","295","92","92","92","302","303","303","0.74"
"J","uss","2","1994","133","122","140","97","92","104","292","274","303","0.62"
"J","uss","2","1995","152","101","287","92","92","92","302","303","303","0.75"
"J","uss","2","1996","113","97","129","92","92","92","276","263","303","0.64"
"J","uss","2","1997","112","100","129","92","92","92","303","303","303","0.7"
"J","uss","2","1998","242","123","289","92","92","92","302","297","303","0.88"
"J","uss","2","1999","177","129","242","97","92","102","279","271","291","0.78"
"J","uss","2","2000","114","99","129","92","92","92","296","279","303","0.72"
"J","uss","2","2001","118","101","132","92","92","92","292","284","303","0.85"
"J","uss","2","2002","126","101","162","92","92","92","296","287","303","0.91"
"J","uss","2","2003","133","104","168","92","92","92","303","303","303","0.92"
"J","uss","2","2004","149","108","189","92","92","92","303","303","303","0.97"
"J","uss","2","2005","226","114","296","92","92","92","303","303","303","0.99"
"J","uss","2","2006","181","115","255","95","92","104","302","299","303","0.95"
"J","uss","2","2007","248","165","293","92","92","92","303","303","303","0.97"
"J","uss","2","2008","122","99","147","92","92","92","292","288","297","0.89"
"J","uss","2","2009","242","233","262","94","92","103","296","292","301","0.85"
"J","uss","2","2010","201","185","218","118","92","132","302","300","303","0.78"
"J","uss","2","2011","213","185","252","98","92","110","303","303","303","0.85"
"J","uss","2","2012","186","172","198","100","92","110","303","303","303","0.78"
"J","uss","2","2013","237","135","291","112","99","125","303","303","303","0.62"
"J","uss","2","2014","242","200","286","130","123","138","303","303","303","0.79"
"J","uss","2","2015","216","198","233","92","92","92","302","297","303","0.86"
"J","uss","2","2016","231","211","258","92","92","92","302","301","303","0.72"
"J","uss","2","2017","203","102","293","92","92","92","303","303","303","0.64"
