"pod","region","season","year","peak.psi","peak.lcl","peak.ucl","first.psi","first.lcl","first.ucl","last.psi","last.lcl","last.ucl","mean.psi"
"J","uss","2","1978","179","172","187","110","92","126","301","303","303","0.47"
"J","uss","2","1979","149","107","147","92","92","92","303","303","303","0.67"
"J","uss","2","1980","158","144","162","99","92","104","283","272","303","0.53"
"J","uss","2","1981","156","148","162","99","92","105","298","297","303","0.59"
"J","uss","2","1982","163","158","167","117","105","128","256","244","261","0.4"
"J","uss","2","1983","198","192","204","116","92","131","267","258","277","0.4"
"J","uss","2","1984","214","178","260","155","152","161","292","285","303","0.32"
"J","uss","2","1985","222","216","249","101","92","101","293","281","303","0.5"
"J","uss","2","1986","210","167","248","126","120","134","269","263","273","0.35"
"J","uss","2","1987","188","169","203","131","129","136","282","274","289","0.47"
"J","uss","2","1988","143","130","148","94","92","96","301","303","303","0.65"
"J","uss","2","1989","159","123","219","95","92","97","270","263","274","0.55"
"J","uss","2","1990","119","106","128","92","92","92","272","267","275","0.74"
"J","uss","2","1991","176","169","187","121","108","134","228","222","232","0.45"
"J","uss","2","1992","267","255","281","200","203","228","299","303","303","0.36"
"J","uss","2","1993","264","253","291","92","92","92","302","303","303","0.73"
"J","uss","2","1994","134","127","136","97","92","101","292","282","303","0.62"
"J","uss","2","1995","151","109","140","92","92","92","302","303","303","0.75"
"J","uss","2","1996","115","106","123","92","92","92","277","266","282","0.64"
"J","uss","2","1997","110","103","117","92","92","92","303","303","303","0.7"
"J","uss","2","1998","238","238","273","92","92","92","301","303","303","0.88"
"J","uss","2","1999","179","135","233","97","92","100","280","274","284","0.79"
"J","uss","2","2000","116","104","124","92","92","92","296","291","303","0.72"
"J","uss","2","2001","116","104","123","92","92","92","296","290","303","0.86"
"J","uss","2","2002","126","109","137","92","92","92","297","292","303","0.91"
"J","uss","2","2003","131","110","141","92","92","92","303","303","303","0.93"
"J","uss","2","2004","144","119","163","92","92","92","303","303","303","0.98"
"J","uss","2","2005","224","116","293","92","92","92","303","303","303","0.99"
"J","uss","2","2006","184","140","239","94","92","94","302","303","303","0.96"
"J","uss","2","2007","241","214","283","92","92","92","303","303","303","0.97"
"J","uss","2","2008","121","105","131","92","92","92","293","290","295","0.9"
"J","uss","2","2009","226","231","254","94","92","92","296","293","298","0.84"
"J","uss","2","2010","201","192","210","115","109","126","302","303","303","0.79"
"J","uss","2","2011","213","193","231","98","92","104","303","303","303","0.85"
"J","uss","2","2012","186","179","192","100","92","106","303","303","303","0.79"
"J","uss","2","2013","238","240","280","111","104","118","303","303","303","0.62"
"J","uss","2","2014","246","220","272","130","126","135","303","303","303","0.79"
"J","uss","2","2015","216","206","225","92","92","92","302","303","303","0.87"
"J","uss","2","2016","234","219","247","92","92","92","303","303","303","0.73"
"J","uss","2","2017","261","286","292","92","92","92","303","303","303","0.64"
